cleaned_text,created_at,follower_count,profile_image,retweets,sentiment,text,tweet_id,user_name,user_url
Haryana Assembly Elections Latest Survey by Chanakya: AAP JJP 59 seats out of 90 seats &amp Jannayak Ja…,2019-02-03 15:55:45,2769,https://pbs.twimg.com/profile_images/933621944288550917/1pXmnKMr_normal.jpg,56,positive,"@AbhashChandela: Haryana Assembly Elections Latest Survey by Chanakya:
AAP + JJP= 59 seats out of 90 seats

@AamAadmiParty &amp; Jannayak Ja…",1092089266598039553,Team Faridabad,https://twitter.com/AamAdmiPartyFBD
_ Haryana Assembly Elections Latest Survey by Chanakya: AAP JJP 59 seats out of 90 seats Clear Thumping Majority which…,2019-02-03 15:55:02,832,https://pbs.twimg.com/profile_images/863989432449286146/wQsMAlWQ_normal.jpg,157,positive,"@AnkushNarang_: Haryana Assembly Elections Latest Survey by Chanakya:
AAP + JJP= 59 seats out of 90 seats

Clear Thumping Majority which…",1092089083386486784,Smruti Ranjan Biswal,https://twitter.com/smruti_ranjan_b
_ Haryana Assembly Elections Latest Survey by Chanakya: AAP JJP 59 seats out of 90 seats Clear Thumping Majority which…,2019-02-03 15:47:25,4832,https://pbs.twimg.com/profile_images/914449875973980160/nuQxKTYK_normal.jpg,157,positive,"@AnkushNarang_: Haryana Assembly Elections Latest Survey by Chanakya:
AAP + JJP= 59 seats out of 90 seats

Clear Thumping Majority which…",1092087167998926848,☝️ सच_के_साथ ☝️,https://twitter.com/macsingle75
_ Haryana Assembly Elections Latest Survey by Chanakya: AAP JJP 59 seats out of 90 seats Clear Thumping Majority which…,2019-02-03 15:46:18,7058,https://pbs.twimg.com/profile_images/1075653710074634240/Q396g26s_normal.jpg,157,positive,"@AnkushNarang_: Haryana Assembly Elections Latest Survey by Chanakya:
AAP + JJP= 59 seats out of 90 seats

Clear Thumping Majority which…",1092086888872194048,#SherDilKejriwal,https://twitter.com/anisaz9_basit
Haryana Assembly Elections Latest Survey by Chanakya: AAP JJP 59 seats out of 90 seats &amp Jannayak Ja…,2019-02-03 15:45:04,44,https://pbs.twimg.com/profile_images/719929503980601344/9HwR8caW_normal.jpg,56,positive,"@AbhashChandela: Haryana Assembly Elections Latest Survey by Chanakya:
AAP + JJP= 59 seats out of 90 seats

@AamAadmiParty &amp; Jannayak Ja…",1092086577273040897,Vansh Chandela,https://twitter.com/VanshChandela
Haryana Assembly Elections Latest Survey by Chanakya: AAP JJP 59 seats out of 90 seats &amp Jannayak Ja…,2019-02-03 15:44:51,3,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,56,positive,"@AbhashChandela: Haryana Assembly Elections Latest Survey by Chanakya:
AAP + JJP= 59 seats out of 90 seats

@AamAadmiParty &amp; Jannayak Ja…",1092086523070050304,Vipin Chandila Baroli,https://twitter.com/BaroliVipin
Haryana Assembly Elections Latest Survey by Chanakya: AAP JJP 59 seats out of 90 seats &amp Jannayak Ja…,2019-02-03 15:44:37,8,https://pbs.twimg.com/profile_images/1033298297685991424/eHVrsmkC_normal.jpg,56,positive,"@AbhashChandela: Haryana Assembly Elections Latest Survey by Chanakya:
AAP + JJP= 59 seats out of 90 seats

@AamAadmiParty &amp; Jannayak Ja…",1092086463787786242,GauravChandela,https://twitter.com/GauravChandela7
Haryana Assembly Elections Latest Survey by Chanakya: AAP JJP 59 seats out of 90 seats &amp Jannayak Ja…,2019-02-03 15:43:45,1726,https://pbs.twimg.com/profile_images/900339138536161281/4Np_OB6G_normal.jpg,56,positive,"@AbhashChandela: Haryana Assembly Elections Latest Survey by Chanakya:
AAP + JJP= 59 seats out of 90 seats

@AamAadmiParty &amp; Jannayak Ja…",1092086243498778624,Abhash Raj Chandela,https://twitter.com/AbhashChandela
_ Haryana Assembly Elections Latest Survey by Chanakya: AAP JJP 59 seats out of 90 seats Clear Thumping Majority which…,2019-02-03 15:38:15,153,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,157,positive,"@AnkushNarang_: Haryana Assembly Elections Latest Survey by Chanakya:
AAP + JJP= 59 seats out of 90 seats

Clear Thumping Majority which…",1092084860045479936,Vijay Yadav,https://twitter.com/2014AAPkahi
Haryana Assembly Elections Latest Survey by Chanakya: AAP JJP 59 seats out of 90 seats &amp Jannayak Ja…,2019-02-03 15:34:24,762,https://pbs.twimg.com/profile_images/881341860534525952/RUqj5Vzh_normal.jpg,56,positive,"@AbhashChandela: Haryana Assembly Elections Latest Survey by Chanakya:
AAP + JJP= 59 seats out of 90 seats

@AamAadmiParty &amp; Jannayak Ja…",1092083892343861253,Guru kishore,https://twitter.com/GurusinghRajput
ata Banerjee Ko jalan ho Raha hai Kyun ki unki party chor hai es Baar BJP ki Sarkar Janta ne bhaut sah liye hai,2019-02-03 15:27:34,51,https://pbs.twimg.com/profile_images/922778845337415681/BL7LLHTI_normal.jpg,0,neutral,ata Banerjee Ko jalan ho Raha hai Kyun ki unki party chor hai es Baar BJP ki Sarkar Janta ne bhaut sah liye hai,1092082171622318081,sanjay kumar patel,https://twitter.com/Patel445Sanjay
Haryana Assembly Elections Latest Survey by Chanakya: AAP JJP 59 seats out of 90 seats &amp Jannayak Ja…,2019-02-03 15:26:43,1944,https://pbs.twimg.com/profile_images/1015904805296852995/Ds057-mL_normal.jpg,56,positive,"@AbhashChandela: Haryana Assembly Elections Latest Survey by Chanakya:
AAP + JJP= 59 seats out of 90 seats

@AamAadmiParty &amp; Jannayak Ja…",1092081957989769216,Vijay Chauhan (AAP),https://twitter.com/aapvijaychauhan
_ Haryana Assembly Elections Latest Survey by Chanakya: AAP JJP 59 seats out of 90 seats Clear Thumping Majority which…,2019-02-03 15:26:16,89,https://pbs.twimg.com/profile_images/906968779665670145/sWXKqvcb_normal.jpg,157,positive,"@AnkushNarang_: Haryana Assembly Elections Latest Survey by Chanakya:
AAP + JJP= 59 seats out of 90 seats

Clear Thumping Majority which…",1092081847453011969,Vijay,https://twitter.com/vramalin
Haryana Assembly Elections Latest Survey by Chanakya: AAP JJP 59 seats out of 90 seats &amp Jannayak Ja…,2019-02-03 15:25:16,3896,https://pbs.twimg.com/profile_images/896652001517293568/pFhXQqe__normal.jpg,56,positive,"@AbhashChandela: Haryana Assembly Elections Latest Survey by Chanakya:
AAP + JJP= 59 seats out of 90 seats

@AamAadmiParty &amp; Jannayak Ja…",1092081594439892992,sourabh singh,https://twitter.com/sourabhAAP
_ Haryana Assembly Elections Latest Survey by Chanakya: AAP JJP 59 seats out of 90 seats Clear Thumping Majority which…,2019-02-03 15:24:58,129,https://pbs.twimg.com/profile_images/906418280423940097/ZpOp9kRQ_normal.jpg,157,positive,"@AnkushNarang_: Haryana Assembly Elections Latest Survey by Chanakya:
AAP + JJP= 59 seats out of 90 seats

Clear Thumping Majority which…",1092081519689170944,AMIT RANJAN,https://twitter.com/AFRN09
_ Haryana Assembly Elections Latest Survey by Chanakya: AAP JJP 59 seats out of 90 seats Clear Thumping Majority which…,2019-02-03 15:23:48,3454,https://pbs.twimg.com/profile_images/1064420762423947264/rgeQNTQy_normal.jpg,157,positive,"@AnkushNarang_: Haryana Assembly Elections Latest Survey by Chanakya:
AAP + JJP= 59 seats out of 90 seats

Clear Thumping Majority which…",1092081223109935105,MAZHAR YAQEEN مظہر یقین AAP,https://twitter.com/MazharYaqueen
itkumargiri92 _Clan _Clan RESPECTEDSIR DHANYAWAD BHARATMATAKIJAI VANDEMATRAM J,2019-02-03 15:23:22,175,https://pbs.twimg.com/profile_images/1076358926877089792/N9ncIhHw_normal.jpg,0,neutral,"itkumargiri92 @narendramodi @Maratha_Clan @Maratha_Clan 
RESPECTEDSIR
DHANYAWAD 
BHARATMATAKIJAI 
VANDEMATRAM 
J… https://t.co/xchzTLPJDj",1092081113986727943,Arun Kumar Sinha,https://twitter.com/ArunKum96952595
yana Assembly Elections Latest Survey by Chanakya: AAP JJP 59 seats out of 90 seats &amp Jannaya,2019-02-03 15:23:09,1726,https://pbs.twimg.com/profile_images/900339138536161281/4Np_OB6G_normal.jpg,56,positive,"yana Assembly Elections Latest Survey by Chanakya:
AAP + JJP= 59 seats out of 90 seats

@AamAadmiParty &amp; Jannaya… https://t.co/JkTqvkU2EB",1092081060677144576,Abhash Raj Chandela,https://twitter.com/AbhashChandela
_ Haryana Assembly Elections Latest Survey by Chanakya: AAP JJP 59 seats out of 90 seats Clear Thumping Majority which…,2019-02-03 15:21:36,121,https://pbs.twimg.com/profile_images/519440586919522306/RoPUybmx_normal.jpeg,157,positive,"@AnkushNarang_: Haryana Assembly Elections Latest Survey by Chanakya:
AAP + JJP= 59 seats out of 90 seats

Clear Thumping Majority which…",1092080669562421248,Ravi Kumar,https://twitter.com/KumarRavi5891
hutosh83B Tum bhi ek party chalane bahut josh me gaye the kya hua bhagaye gaye ho bhage nahi ho Sachhai se muh,2019-02-03 15:21:04,119,https://pbs.twimg.com/profile_images/863381207517548545/-67qx76i_normal.jpg,0,neutral,hutosh83B Tum bhi ek party chalane bahut josh me gaye the kya hua bhagaye gaye ho bhage nahi ho . Sachhai se muh… https://t.co/zbcIs0Qf6G,1092080537559134208,Amit Kumar,https://twitter.com/ami_pam
_ Haryana Assembly Elections Latest Survey by Chanakya: AAP JJP 59 seats out of 90 seats Clear Thumping Majority which…,2019-02-03 15:18:50,370,https://pbs.twimg.com/profile_images/823535116269932544/74Qojxv3_normal.jpg,157,positive,"@AnkushNarang_: Haryana Assembly Elections Latest Survey by Chanakya:
AAP + JJP= 59 seats out of 90 seats

Clear Thumping Majority which…",1092079974251679745,Vishal Goyal,https://twitter.com/vishalgoyal28
_ Haryana Assembly Elections Latest Survey by Chanakya: AAP JJP 59 seats out of 90 seats Clear Thumping Majority which…,2019-02-03 15:15:53,2078,https://pbs.twimg.com/profile_images/1091409885252571136/W2KsSJec_normal.jpg,157,positive,"@AnkushNarang_: Haryana Assembly Elections Latest Survey by Chanakya:
AAP + JJP= 59 seats out of 90 seats

Clear Thumping Majority which…",1092079234237919238,Sukhpal Singh 🇮🇳,https://twitter.com/aapsukhpalsingh
_ Haryana Assembly Elections Latest Survey by Chanakya: AAP JJP 59 seats out of 90 seats Clear Thumping Majority which…,2019-02-03 15:13:05,1176,https://pbs.twimg.com/profile_images/1090339687233798144/5gKZmlz7_normal.jpg,157,positive,"@AnkushNarang_: Haryana Assembly Elections Latest Survey by Chanakya:
AAP + JJP= 59 seats out of 90 seats

Clear Thumping Majority which…",1092078525895462912,FLT Gaurav Wankhede,https://twitter.com/gauravwankhede
"tv Sinha sahab...""'aisa nai hota ...waisa nai hota""...aapko to bus yahi aata hai...aapke pass 'kissano ki help",2019-02-03 15:11:54,1,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,neutral,"tv Sinha sahab...""'aisa nai hota ...waisa nai hota""...aapko to bus yahi aata hai...aapke pass 'kissano' ki help… https://t.co/XmljE3Jzqm",1092078229211496448,Rajan Dhawan,https://twitter.com/RajanDh59478770
_ Haryana Assembly Elections Latest Survey by Chanakya: AAP JJP 59 seats out of 90 seats Clear Thumping Majority which…,2019-02-03 15:05:25,363,https://pbs.twimg.com/profile_images/568708677939372032/oR0KpN_p_normal.jpeg,157,positive,"@AnkushNarang_: Haryana Assembly Elections Latest Survey by Chanakya:
AAP + JJP= 59 seats out of 90 seats

Clear Thumping Majority which…",1092076598528901120,Naresh Naik,https://twitter.com/nareshnaik091
_ Haryana Assembly Elections Latest Survey by Chanakya: AAP JJP 59 seats out of 90 seats Clear Thumping Majority which…,2019-02-03 15:03:32,39,https://pbs.twimg.com/profile_images/1093846889307361281/A61AmmH9_normal.jpg,157,positive,"@AnkushNarang_: Haryana Assembly Elections Latest Survey by Chanakya:
AAP + JJP= 59 seats out of 90 seats

Clear Thumping Majority which…",1092076124241186816,Faiz khurshid,https://twitter.com/Faizkhurshid7
CMumbai BJP k saan(Bhakto-Jumla-party k naam Abtak 15th lacks nahi mila K,2019-02-02 21:26:13,3,https://pbs.twimg.com/profile_images/1032686342809911296/Wczc0211_normal.jpg,0,neutral,"CMumbai @ManoharDugane @RahulGandhi @DailyO_ BJP k saan(Bhakto-Jumla-party ) k naam
Abtak 15th lacks nahi mila
K… https://t.co/mn0r4ywY4p",1091810041139585024,MIG 29,https://twitter.com/Midya2011
P4Delhi Abe..gaddar..dhoke baj ..is bar dilli ki janta aisa juta maregi..teri party or tujhe ki jamanat bhi nhi,2019-02-02 19:48:05,197,https://pbs.twimg.com/profile_images/876132716777013248/xIq8b3Xn_normal.jpg,0,neutral,P4Delhi Abe..gaddar..dhoke baj ..is bar dilli ki janta aisa juta maregi..teri party or tujhe ki jamanat bhi nhi… https://t.co/g2hZZyiMGb,1091785344251502592,Rg Sharma,https://twitter.com/RgSharma16
jinderBagga Yeh khel me dono national party chor hai aur janta murkh hai😂,2019-02-02 19:35:09,191,https://pbs.twimg.com/profile_images/1090592819465674753/Smns22IA_normal.jpg,0,neutral,jinderBagga @SureshNakhua Yeh khel me dono national party chor hai aur janta murkh hai😂,1091782092797763587,Mußeen Shaikh,https://twitter.com/Mubeenshaikhs
3639091 _ji _INC _INC Congress ko poora desh s,2019-02-02 18:53:26,285,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,neutral,3639091 @vikramkasana_ji @yadavtejashwi @AshokTanwar_INC @Chiranjeev_INC @CaptAjayYadav Congress ko poora desh s… https://t.co/QVVaQVVPWR,1091771593175425029,Hetram Meena,https://twitter.com/HetramM77660588
bbp ko 1%bhi admi nhi janta hai kisi party se alliance kr…,2019-02-02 18:35:07,5009,https://pbs.twimg.com/profile_images/1036259155604951041/NRCXjxNn_normal.jpg,1,neutral,@Nasrull29851435: @HassanM47016687 @sarchana1016 @DeepakPihal5 @bahujanwarrior bbp ko 1%bhi admi nhi janta hai kisi party se alliance kr…,1091766982188253184,M.Hassan Rajpoot,https://twitter.com/HassanM47016687
ssanM47016687 bbp ko 1%bhi admi nhi janta hai kisi party se alliance kro.,2019-02-02 18:28:41,133,https://pbs.twimg.com/profile_images/1053894499624194048/umZue-jK_normal.jpg,1,neutral,ssanM47016687 @sarchana1016 @DeepakPihal5 @bahujanwarrior bbp ko 1%bhi admi nhi janta hai kisi party se alliance kro.,1091765363539365888,Nasrullahansari Ansari,https://twitter.com/Nasrull29851435
ayKushwaha _in Janta party bs party reh gyi h janta to BJP se dur bhag rahi h pic m sb dikh raha h,2019-02-02 18:28:25,110,https://pbs.twimg.com/profile_images/1089216897986560001/1k4p4ltY_normal.jpg,0,neutral,ayKushwaha_ @narendramodi @narendramodi_in Janta party bs party reh gyi h janta to BJP se dur bhag rahi h pic m sb dikh raha h,1091765298682826752,Pankaj Singh,https://twitter.com/PankajS31357614
_aj Janta apna Gusaa party pe niakltee hai Isliye Neta badi chalaki si Jis party ki hawa chal rahi hai usme parv…,2019-02-02 18:26:33,12137,https://pbs.twimg.com/profile_images/1055481492451852288/I7NTT2LY_normal.jpg,1,neutral,@inder_aj: @Malkhan56167299 Janta apna Gusaa party pe niakltee hai Isliye Neta badi chalaki si Jis party ki hawa chal rahi hai usme parv…,1091764828341919745,Malkhan Meena जोपाड़ा,https://twitter.com/Malkhan56167299
lkhan56167299 Janta apna Gusaa party pe niakltee hai Isliye Neta badi chalaki si Jis party ki hawa chal rahi hai,2019-02-02 18:25:53,6581,https://pbs.twimg.com/profile_images/825234325935263745/GWTP_IMX_normal.jpg,1,neutral,lkhan56167299 Janta apna Gusaa party pe niakltee hai Isliye Neta badi chalaki si Jis party ki hawa chal rahi hai… https://t.co/hSDrnqQYaf,1091764657600098305,kaidi no 3642,https://twitter.com/inder_aj
surjewala Kitna bhi bhok le kuchh Nahi hone wala Khaya na hariyana ki janta ki lappad Tisre no Pe aa Gaya Pa,2019-02-02 18:07:01,8,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,neutral,surjewala Kitna bhi bhok le kuchh Nahi hone wala. Khaya na hariyana ki janta ki lappad. Tisre no. Pe aa Gaya. Pa… https://t.co/5Ftk8iprzj,1091759909543337984,CA Santosh Mohkar,https://twitter.com/casantoshmohkar
A-Z scams of Bhrashtachari Janta Party! #CorruptBJP #CorruptModi,2019-02-02 17:42:18,131,https://pbs.twimg.com/profile_images/863286869894811648/qWtTlb0P_normal.jpg,7,neutral,"@ModiCorrupt: A-Z scams of Bhrashtachari Janta Party!

#CorruptBJP #CorruptModi https://t.co/gnIYWnlPxc",1091753692607303680,کپتان جیک اسپیرو  Capt. Jack Sparrow,https://twitter.com/CapJackSpparrow
rendramodi Today modi ji is there ...15 yrs back Atal ji was there ...5-7 yrs post someone may be there ...I or,2019-02-02 17:26:13,98,https://pbs.twimg.com/profile_images/1076173268657139712/BpnMfiGt_normal.jpg,0,neutral,rendramodi Today modi ji is there ...15 yrs back Atal ji was there ...5-7 yrs post someone may be there ...I or… https://t.co/XxitC9YW4V,1091749644206510081,Ratikanta Samal,https://twitter.com/supragnya23
ay modi ji is there ...15 yrs back Atal ji was there ...5-7 yrs post someone may be there ...I or you may be...t,2019-02-02 17:24:49,98,https://pbs.twimg.com/profile_images/1076173268657139712/BpnMfiGt_normal.jpg,0,neutral,ay modi ji is there ...15 yrs back Atal ji was there ...5-7 yrs post someone may be there ...I or you may be...t… https://t.co/hjsSWlXpa0,1091749291629002752,Ratikanta Samal,https://twitter.com/supragnya23
A-Z scams of Bhrashtachari Janta Party! #CorruptBJP #CorruptModi,2019-02-02 17:19:56,166,https://pbs.twimg.com/profile_images/1081133243993227264/ycoLG7iR_normal.jpg,7,neutral,"@ModiCorrupt: A-Z scams of Bhrashtachari Janta Party!

#CorruptBJP #CorruptModi https://t.co/gnIYWnlPxc",1091748063876509696,Soumyadeep Choudhuri,https://twitter.com/deepchoudhuri02
Satbir floated FJP(Fauji Janta Party &amp asked 25 seats in Punjab elections kicked rightfully by capt Amrinder FJP pr…,2019-02-02 17:19:09,1854,https://pbs.twimg.com/profile_images/826837062317862912/HkZSO0y-_normal.jpg,1,neutral,"@bmskuks: @Vidyut Satbir floated FJP(Fauji Janta Party) &amp; asked 25 seats in Punjab elections, kicked rightfully by capt Amrinder. FJP pr…",1091747866362564608,Traveller,https://twitter.com/Traveller_Makk
_BJP Haan bhai janta ka paise hadap ke aajkal party party ho rehi hain Free ka prachar kar ke agar 20-2…,2019-02-02 17:11:55,1701,https://pbs.twimg.com/profile_images/1084147115054354432/LDiIp-57_normal.jpg,1,positive,@AJ_BJP: @Amitjanhit @ArvindKejriwal Haan bhai janta ka paise hadap ke aajkal party party ho rehi hain. Free ka prachar kar ke agar 20-2…,1091746044117843968,dharmendra bhatt,https://twitter.com/01_djbhatt
itjanhit Haan bhai janta ka paise hadap ke aajkal party party ho rehi hain Free ka prachar kar,2019-02-02 17:01:01,549,https://pbs.twimg.com/profile_images/1092134116387115020/RQ93I38u_normal.jpg,1,positive,itjanhit @ArvindKejriwal Haan bhai janta ka paise hadap ke aajkal party party ho rehi hain. Free ka prachar kar… https://t.co/1FutcDcPQF,1091743304130199556,ARPITA JANA🇮🇳,https://twitter.com/arpitajtweets
vindKejriwal Aap #Delhi k #CM ho na k k chamche jo apna kartavya wo to pura karo Delhi k janta k,2019-02-02 16:56:24,54,https://pbs.twimg.com/profile_images/1089105943760125952/JyhhGQ8f_normal.jpg,0,neutral,vindKejriwal @ncbn Aap #Delhi k #CM ho na k @INCIndia k chamche jo apna kartavya wo to pura karo Delhi k janta k… https://t.co/Alrkemixdm,1091742142240866304,Vaibhav.!,https://twitter.com/VibZ_PrincE
scams of Bhrashtachari Janta Party,2019-02-02 16:48:02,111,https://pbs.twimg.com/profile_images/1082682949307326464/xmwKgQua_normal.jpg,0,neutral, scams of Bhrashtachari Janta Party! https://t.co/4Asgc3ESBZ,1091740033344622597,Rumel Choudhury,https://twitter.com/RumelChoudhury2
dyut Satbir floated FJP(Fauji Janta Party &amp asked 25 seats in Punjab elections kicked rightfully by capt Amrin,2019-02-02 16:26:24,247,https://pbs.twimg.com/profile_images/1090629720427954176/6TI78yWu_normal.jpg,1,neutral,"dyut Satbir floated FJP(Fauji Janta Party) &amp; asked 25 seats in Punjab elections, kicked rightfully by capt Amrin… https://t.co/t4SIVf0FY0",1091734588836233217,जनस्यगोपाः ஜன்ஜிகோபா(Janasyagopa),https://twitter.com/bmskuks
arsiddiqui1 Inka Kaam h janta ko sach btana Kisi party aur congress ki chamcha Giri krna Nhi...,2019-02-02 16:24:20,10,https://pbs.twimg.com/profile_images/1093874357896732677/NERcpQIC_normal.jpg,0,neutral,arsiddiqui1 @sudhirchaudhary Inka Kaam h janta ko sach btana Kisi party aur congress ki chamcha Giri krna Nhi...… https://t.co/aG371twOGP,1091734071468806144,Sunita Rathore,https://twitter.com/SunitaR42440639
hubh2 Mujhe pta tha GVL apni batmeeji jarur dikhayega kyuki ye besharm janta party ka spoksperson h.,2019-02-02 16:06:49,215,https://pbs.twimg.com/profile_images/705729088904769537/XwlYbN85_normal.jpg,1,neutral,hubh2 @AmyVilly @GVLNRAO Mujhe pta tha GVL apni batmeeji jarur dikhayega kyuki ye besharm janta party ka spoksperson h.,1091729660860350464,Neeraj sharma,https://twitter.com/Neerajlyxel
oshibeena A-Z scams of Bhrashtachari Janta Party! #CorruptBJP #CorruptModi,2019-02-02 16:05:31,16,https://pbs.twimg.com/profile_images/875628802390474752/sGwnDN69_normal.jpg,0,neutral,"oshibeena @MahilaCongress A-Z scams of Bhrashtachari Janta Party!

#CorruptBJP #CorruptModi https://t.co/oakjaSYw7Y",1091729334723796992,Piyush pandey,https://twitter.com/Piyushp11685500
scams of Bhrashtachari Janta Party! #CorruptBJP #CorruptModi _theindian _sharma,2019-02-02 16:03:50,16,https://pbs.twimg.com/profile_images/875628802390474752/sGwnDN69_normal.jpg,0,neutral," scams of Bhrashtachari Janta Party!

#CorruptBJP #CorruptModi @i_theindian @RoflGandhi_ @abhisar_sharma @Ra https://t.co/sKJcrIzfbo",1091728911807832065,Piyush pandey,https://twitter.com/Piyushp11685500
hulGandhi BJP is bhrasht Janta party.,2019-02-02 16:02:40,63,https://pbs.twimg.com/profile_images/1075233749351260160/r-cpH8BN_normal.jpg,0,neutral,hulGandhi BJP is bhrasht Janta party.,1091728619154624513,Animesh Sharma,https://twitter.com/Animesh46144705
"ar ki badhte vikash ,aur nitishji ki dekhte public ki sport aane wale chunao ke dekhte huye kuch poltion party g",2019-02-02 15:58:12,777,https://pbs.twimg.com/profile_images/1069104720738889728/HoqYAukT_normal.jpg,0,neutral,"ar ki badhte vikash ,aur nitishji ki dekhte public ki sport aane wale chunao ke dekhte huye kuch poltion party g… https://t.co/j8DE88MUgC",1091727495638831105,Sunil Kumar mandal,https://twitter.com/SunilKu72672083
haryaPramodk Kisan aapke sath sath aapke sahyogi party ke liye bhi modiji se milkar tikhi mirchi bhi ubjate hai,2019-02-02 15:52:13,777,https://pbs.twimg.com/profile_images/1069104720738889728/HoqYAukT_normal.jpg,0,neutral,haryaPramodk Kisan aapke sath sath aapke sahyogi party ke liye bhi modiji se milkar tikhi mirchi bhi ubjate hai… https://t.co/qfCB4TNeJv,1091725989913055232,Sunil Kumar mandal,https://twitter.com/SunilKu72672083
mlabaj sarkar ka sare mantri choukider r godymedia jinta kosis karle jitna Paisa Kharcha karle BJP jaise dangai,2019-02-02 15:51:05,96,https://pbs.twimg.com/profile_images/1061279694593486850/9i103ahb_normal.jpg,0,neutral,mlabaj sarkar ka sare mantri  choukider r godymedia jinta kosis karle jitna Paisa Kharcha karle BJP jaise dangai… https://t.co/OG4GlXB6ns,1091725704130027520,fasihurrahman,https://twitter.com/fasihurrahman61
#JJJP Join Jannayak Janta Party,2019-02-02 15:42:08,3,https://pbs.twimg.com/profile_images/1091359466048503810/ssivJkjh_normal.jpg,1,neutral,"@PKBidhanguestTr: @Vikash08489391 #JJJP
Join
Jannayak
Janta 
Party",1091723450916384775,PK84A-,https://twitter.com/Pk84A
hulGandhi A-Z scams of Bhrashtachari Janta Party! #CorruptBJP #CorruptModi,2019-02-02 15:36:00,526,https://pbs.twimg.com/profile_images/981402206753738753/xQLe3YXy_normal.jpg,0,neutral,"hulGandhi A-Z scams of Bhrashtachari Janta Party!

#CorruptBJP #CorruptModi https://t.co/d1PSTUypjJ",1091721908654129152,กٱᛕɦٱɭ รคٱกٱ  ನಿಖಿಲ್ ٱ نکھل سینی,https://twitter.com/nikhil_inc
kash08489391 #JJJP Join Jannayak Janta Party,2019-02-02 15:19:25,158,https://pbs.twimg.com/profile_images/998591585800536064/jKRlRv8H_normal.jpg,1,neutral,"kash08489391 #JJJP
Join
Jannayak
Janta 
Party",1091717735459897344,Pardeep Kumar,https://twitter.com/PKBidhanguestTr
A-Z scams of Bhrashtachari Janta Party! #CorruptBJP #CorruptModi,2019-02-02 15:16:38,2080,https://pbs.twimg.com/profile_images/1090066528521932800/1aS9fco3_normal.jpg,7,neutral,"@ModiCorrupt: A-Z scams of Bhrashtachari Janta Party!

#CorruptBJP #CorruptModi https://t.co/gnIYWnlPxc",1091717035233550337,Himanshu Gandhi,https://twitter.com/gandhiincindia
mesNow P M and his Party recently had seen trailer of defeat in M.P Rajastha Chhatti,2019-02-02 15:15:26,10,https://pbs.twimg.com/profile_images/1053326087940435968/PcoS3MH4_normal.jpg,0,neutral,"mesNow @PiyushGoyal @navikakumar P. M and his Party recently had seen trailer of defeat in M.P, Rajastha Chhatti… https://t.co/PlWYQAm4aC",1091716731951820801,DABANG,https://twitter.com/NH24134
A-Z scams of Bhrashtachari Janta Party! #CorruptBJP #CorruptModi,2019-02-02 14:37:37,551,https://pbs.twimg.com/profile_images/820519875617718272/1b7AvQ2p_normal.jpg,7,neutral,"@ModiCorrupt: A-Z scams of Bhrashtachari Janta Party!

#CorruptBJP #CorruptModi https://t.co/gnIYWnlPxc",1091707213092143107,Thakur R S  Jamwal,https://twitter.com/Thakurrsjamwal2
IT_GUJJU Dekho bhai #Pilot saab to UD GAYE kyonki wo naraaz hain ki kursi nahi mil,2019-02-02 14:24:12,218,https://pbs.twimg.com/profile_images/1304269001/compressed_normal.jpg,0,neutral,"IT_GUJJU @ashokgehlot51 @SachinPilot Dekho bhai, #Pilot saab to UD GAYE, kyonki wo naraaz hain ki kursi nahi mil… https://t.co/nqiSM3p4kQ",1091703839928057858,Rahul Chauhan 🇮🇳,https://twitter.com/rahulc78
sla to hamaare janta ke haatho me hai... Janta karegi faisla... Saara party ek hokar kuchh nhi kar paoge hamaa,2019-02-02 14:20:35,4,https://pbs.twimg.com/profile_images/1091182650394664961/Z59tOjQs_normal.jpg,0,neutral,sla to hamaare janta ke haatho me hai.... Janta karegi faisla.... Saara party ek hokar kuchh nhi kar paoge hamaa… https://t.co/wZWJsFaTc2,1091702928363216902,Pankaj Sony,https://twitter.com/PankajS23282568
bhudev Same SU Su filed case against Amma who will believe him and next election Amma lost badly,2019-02-02 14:16:38,3012,https://pbs.twimg.com/profile_images/1072679412674560001/NOZJaOPU_normal.jpg,0,negative,"bhudev @TypoMantri Same SU Su filed case against Amma,  who will believe him,  and next election Amma lost badly… https://t.co/zdknFDZ0MQ",1091701933063180288,Bitter Pills,https://twitter.com/kadavasach1
_ BJP party ki reality desh janta hai...,2019-02-02 13:51:23,218,https://pbs.twimg.com/profile_images/1093737079903842305/ntz5Yamn_normal.jpg,1,neutral,@Rocking1_: @pankajjha_ @abpnewshindi BJP party ki reality desh janta hai...,1091695578554290176,Dinesh Singh Vishen☀️,https://twitter.com/DineshVishen02
